# Supplemental data for: Revisiting population size vs. phoneme inventory size.
# Moran, Steven, Daniel McCloy and Richard Wright. 2012. Revisiting population size vs. phoneme inventory size. Language, 88(4), 877-893.
# http://phoible.org
# This dataset is non-commercial, research only, do not distribute, and cite us if appropriate.
ReportDate	Source	inventory_id	language_code_id	alternative_language_names	root	wals_genus	area	glyph
"2012-09-20 03:33:25"	UPSID	453	mbl	MAXAKALI	macg	Maxakalí	America	ã
"2012-09-20 03:33:25"	UPSID	453	mbl	MAXAKALI	macg	Maxakalí	America	õ̞
"2012-09-20 03:33:25"	UPSID	453	mbl	MAXAKALI	macg	Maxakalí	America	ĩ
"2012-09-20 03:33:25"	UPSID	453	mbl	MAXAKALI	macg	Maxakalí	America	n̠d̠ʒ
"2012-09-20 03:33:25"	UPSID	453	mbl	MAXAKALI	macg	Maxakalí	America	ŋɡ
"2012-09-20 03:33:25"	UPSID	453	mbl	MAXAKALI	macg	Maxakalí	America	ɯ̃
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ʔ
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	o
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	iː
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	u
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	a
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ŋ
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	uː
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	e
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ɛ
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	i
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	k
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ɡ
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	j
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	m
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	l
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	n
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	p
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	b
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	s
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ʃ
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	z
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	t
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	d
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	w
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ø
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ɔ
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ɛː
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ʒ
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	f
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ɟ
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ə
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	əː
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	ɲ
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	˨
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	˦
"2012-09-20 03:33:25"	PHOIBLE	1559	mbo	"Mbo (Ngwatta)"	ncon	Bantoid	Africa	jˀ
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	a
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	e
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	ɤ
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	i
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	k
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	j
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	m
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	n
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	p
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	b
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	s
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	ʃ
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	t̠ʃ
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	ts
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	t
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	d
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	w
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	ɯ
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	ɨ
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	ʂ
"2012-09-20 03:33:25"	PHOIBLE	1124	mcf	Matses	pano	Panoan	America	ʈʂ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	o
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	iː
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	aː
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	u
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	oː
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	eː
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	a
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ŋ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	uː
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	e
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ɛ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	i
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	h
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	k
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ɡ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	j
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	m
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	mb
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	l
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	n
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	nd
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	b
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	s
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ʃ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	z
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	t̠ʃ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	d̠ʒ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	t
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	d
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	w
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ɔː
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ɨ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ɛː
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ɪ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ɨː
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ʒ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	f
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	v
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ə
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	əː
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ɪː
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ɲ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	õ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ɛ̃
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	n̠d̠ʒ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ŋɡ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	˨
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	˦
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	nt
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	mp
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	ŋk
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	n̠t̠ʃ
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	kp
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	˦˨
"2012-09-20 03:33:25"	Chanard	783	mcp	mekaa	ncon	Bantoid	Africa	˨˦
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ʔ
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	o
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	iː
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	aː
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	u
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	oː
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	eː
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	a
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ŋ
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	uː
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	e
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	i
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	h
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	k
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ɡ
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	j
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	m
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	l
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	n
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	p
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	b
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	s
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	z
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	t
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	d
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	w
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	f
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	v
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ũː
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ãː
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ũ
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ã
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ĩː
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ĩ
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ɽ
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ṵ
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	o̰
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ḭ
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	a̰
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ḛ
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ɓ
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	˨
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	˦
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ḭ̃
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ᶑ
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ɡb
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	kp
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ã̰
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	˦˨
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	˨˦
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ⱱ̟
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ṵ̃
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ˀj̰
"2012-09-20 03:33:25"	PHOIBLE	1054	mcs	"Mambay; Mambai"	ncon	Adamawa	Africa	ˀw̰
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	o
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	iː
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	aː
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	u
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	oː
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	eː
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	a
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	ŋ
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	uː
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	e
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	i
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	h
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	k
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	ɡ
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	j
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	m
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	l
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	n
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	p
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	b
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	s
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	d̠ʒ
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	t
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	d
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	w
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	ɔ
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	f
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	v
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	ɲ
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	˩
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	˥
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	˨
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	˦
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	bv
"2012-09-20 03:33:25"	PHOIBLE	1582	mcu	Mambila	ncon	Bantoid	Africa	tʃ
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	u
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	a
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ŋ
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	i
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	h
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	k
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ɡ
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	j
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	m
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	mb
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	l
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	n
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	nd
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	p
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	b
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	s
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	t
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	d
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	w
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	r
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ʒ
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	f
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	v
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	e̞
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	o̞
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ũ
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ã
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ĩ
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ɲ
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ŋɡ
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ɓ
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ɗ
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	n̠ʒ
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ɡb
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	kp
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ŋmɡb
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	b̪
"2012-09-20 03:33:25"	UPSID	455	mdd	MBUM	ncon	Adamawa	Africa	ɱv
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	ʔ
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	o
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	u
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	a
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	ŋ
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	e
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	ɛ
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	i
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	k
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	ɡ
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	j
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	m
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	l
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	n
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	b
"2012-09-20 03:33:25"	UPSID	456	mde	MABA	nsah	Maban	Africa	s
